Bent World Beats,kid-robot-blind-boxes,bent-world-beats,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,19.0,0.0,0.0
Bent World Spray Can,kid-robot-blind-boxes,bent-world-spray-can,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0
Bent World Vandals,kid-robot-blind-boxes,bent-world-vandals,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0,22.0,3.0,0.0
Best of Anime Series 1,mystery-minis,best-of-anime-series-1,0.0,0.0,0.0,0.0,0.0,12.0,2.0,3.0,15.0,16.0,5.0,7.0,1.0
Best of Anime Series 2,mystery-minis,best-of-anime-series-2,0.0,0.0,0.0,1.0,2.0,3.0,8.0,8.0,8.0,25.0,26.0,6.0,1.0
Bethesda,mystery-minis,bethesda,0.0,0.0,0.0,13.0,3.0,2.0,0.0,2.0,16.0,12.0,2.0,0.0,4.0
Big Bang Theory,mystery-minis,big-bang-theory,0.0,0.0,0.0,15.0,20.0,16.0,2.0,5.0,4.0,9.0,4.0,0.0,0.0
Big Hero 6,disney-infinity-figures,big-hero-6-20,0.0,0.0,0.0,8.0,7.0,1.0,0.0,5.0,7.0,3.0,12.0,4.0,3.0
Binaltech,transformers,binaltech,,,,,,,,,,,,,
Bling Squared Cute Glass,funko,bling-squared-cute-glass,,,,,,,,,,,,,
Blizzard: Heroes of the Storm,mystery-minis,blizzard-heroes-of-the-storm,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,4.0
BoOoya Ghost,kid-robot-blind-boxes,boooya-ghost,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Bob The Artist,funko,bob-the-artist,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob's Burgers,kid-robot-blind-boxes,bobs-burgers,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0
Bot Shots,transformers,bot-shots,,,,,,,,,,,,,
Bots,kid-robot-blind-boxes,bots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0
Brave,disney-infinity-figures,brave-20,0.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0
Build your Own Bag,funko,build-your-own-bag,,,,,,,,,,,,,
CLOT,berbrick,clot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
Cactus Kitties Series 1,tokidoki,cactus-kitties-series-1,4.0,18.0,27.0,5.0,0.0,2.0,2.0,2.0,0.0,16.0,1.0,4.0,2.0
Cactus Pets Series 1,tokidoki,cactus-pets-series-1,5.0,3.0,17.0,4.0,1.0,5.0,0.0,5.0,1.0,14.0,2.0,11.0,6.0
Cactus Pups Series 1,tokidoki,cactus-pups-series-1,2.0,0.0,12.0,3.0,0.0,1.0,1.0,1.0,8.0,10.0,1.0,3.0,0.0
Camilla d'Errico Art,funko,camilla-derrico-art,,,,,,,,,,,,,
Cannibal Funfair,kid-robot-blind-boxes,cannibal-funfair,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Captain America: Civil War,mystery-minis,captain-america-civil-war,0.0,0.0,0.0,46.0,6.0,4.0,4.0,3.0,12.0,10.0,6.0,21.0,1.0
Carnies,kid-robot-blind-boxes,carnies,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0
Cars,disney-infinity-figures,cars-10,0.0,0.0,0.0,6.0,11.0,2.0,1.0,3.0,3.0,2.0,6.0,6.0,5.0
Chibi,funko,chibi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chibi Essence,funko,chibi-essence,,,,,,,,,,,,,
Chibi-Robo,amiibo,chibi-robo,2.0,2.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,1.0
Christmas,berbrick,christmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Chumps,kid-robot-blind-boxes,chumps,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0
CiBoys 7 Deadly Cins,kid-robot-blind-boxes,ciboys-7-deadly-cins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
Classic Spider-Man,mystery-minis,classic-spider-man,0.0,0.0,0.0,26.0,30.0,0.0,21.0,1.0,9.0,12.0,14.0,25.0,39.0
Clay Manns,funko,clay-manns,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colette,kid-robot-blind-boxes,colette,,,,,,,,,,,,,
Comics,rock-candy,comics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0
Coming Soon...,marvel-comics,coming-soon,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0
